p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,pose
2201,1079,2910,0,1942,990,26,3973,647,720,229,936,1
2221,986,2920,0,1965,1046,30,3976,653,718,261,952,1
2225,986,2908,0,1968,1083,31,3986,663,727,274,978,1
2235,991,2931,0,1978,1085,32,3988,663,731,237,978,1
2259,1085,2897,0,1977,1098,31,3978,666,737,261,987,1
2285,1168,2928,0,1984,1112,32,3989,671,742,268,998,1
2279,1184,2916,0,1981,1123,33,3978,673,741,276,1003,1
2288,1104,2935,0,1995,1130,32,3989,674,749,269,1005,1
2283,1072,2934,5,1994,1147,31,3989,715,754,280,1015,1
2288,1100,2941,0,1793,893,30,3967,683,756,122,996,1
2245,962,2928,0,1808,979,55,3683,465,644,72,795,1
2128,1114,2915,0,1845,753,72,3916,535,600,156,840,1
1728,1185,2923,83,1947,868,32,3909,542,473,265,651,1
1969,1200,2928,37,1838,918,24,3922,550,531,243,717,1
1979,1123,2933,38,1859,866,22,3982,538,529,222,825,1
2030,1188,2950,0,1889,901,46,3975,600,513,205,790,1
1968,1139,2951,0,1917,981,55,3971,618,576,200,842,1
1985,949,2966,0,1938,984,49,3973,637,610,218,873,1
2043,960,2963,0,1942,1015,53,3972,656,623,230,888,1
2095,1089,2947,0,1954,1051,56,3982,675,637,237,909,1
2115,1151,2965,0,1952,1036,55,3982,683,648,247,920,1
2115,1074,2957,0,1963,1060,56,3973,686,656,251,929,1
2139,1065,2967,0,1970,1079,56,3982,693,661,251,933,1
2160,1119,2928,0,1960,1089,55,3971,688,664,235,920,1
1825,1293,2954,11,1840,891,13,3962,700,657,257,757,1
1926,1153,2959,0,1830,891,22,3929,677,667,233,844,1
1926,1114,2961,0,1891,875,53,3876,707,609,157,783,1
1978,1121,2950,18,1936,909,46,3902,716,643,198,824,1
2054,1227,2928,0,1941,891,37,3950,688,680,205,883,1
2065,1265,2934,20,1964,968,42,3969,703,692,229,910,1
2092,1147,2958,16,1980,998,46,3954,711,702,233,925,1
2070,1168,2944,0,1985,1005,46,3955,710,704,213,930,1
2096,1142,2961,0,1997,1012,48,3936,723,711,211,926,1
2107,1179,2932,32,1988,1043,50,3964,728,716,235,934,1
2141,1255,2947,47,1993,1055,51,3964,734,722,247,948,1
2167,1277,2939,45,2001,1076,51,3974,735,730,253,964,1
2139,1167,2957,9,1999,1080,52,3975,739,732,258,961,1
2151,1165,2943,16,2002,1087,51,3974,735,738,247,974,1
2159,847,2969,0,1773,909,84,3565,495,721,97,810,1
2155,1072,2937,16,1870,842,96,3695,579,588,157,913,1
2181,1235,2944,0,1846,814,32,3902,539,653,162,910,1
1840,880,2965,0,1938,926,82,3960,627,683,137,984,1
1694,640,2890,163,2033,930,153,3919,661,448,170,995,1
733,162,2183,1443,2050,901,160,3851,727,594,115,847,1
146,282,1094,1233,2007,724,173,3901,475,731,59,1060,1
617,26,1217,1855,1955,868,151,3643,610,583,213,879,1
571,0,1280,1845,1988,862,108,3940,704,611,252,804,1
561,48,1515,1867,1964,994,125,3959,549,647,272,836,1
845,0,1681,1861,1871,927,138,3431,673,685,274,928,1
853,48,1683,1865,1971,946,135,3858,775,643,267,962,1
816,166,1722,1858,1952,910,100,3944,745,666,288,851,1
1059,158,1458,1907,1736,1024,134,3890,621,710,282,958,1
834,115,1666,1846,1902,897,128,3943,694,541,259,842,1
838,117,1905,1895,1902,830,98,3942,583,590,330,701,1
1143,80,1520,1939,1942,907,89,3988,596,662,284,802,1
0,206,1788,1883,2054,860,149,3773,782,450,332,874,1
272,535,1836,2023,1939,807,115,3096,749,498,341,722,1
319,574,1771,2083,1972,961,89,3798,742,542,326,759,1
211,549,1718,1954,2015,833,132,3917,637,582,324,776,1
309,602,1456,2023,2008,918,174,3920,698,600,354,896,1
241,652,1629,1979,2055,916,182,3904,737,600,370,945,1
335,747,1662,2023,2051,917,190,3602,732,607,375,957,1
399,761,1610,2087,2055,974,190,3902,759,620,402,973,1
502,796,1680,2000,2061,976,209,3892,772,624,416,983,1
511,806,1697,2047,2069,986,210,3608,788,627,418,1001,1
493,815,1488,2157,1845,766,123,1347,798,588,273,597,1
592,859,1269,2233,2009,876,89,3894,664,565,310,595,1
390,569,656,2240,1932,878,72,3961,591,663,283,697,1
0,176,305,2254,1919,898,126,3941,661,658,308,876,1
147,216,587,2285,1875,853,77,3965,663,581,302,769,1
171,308,520,2259,1983,790,169,3947,730,551,336,788,1
167,650,731,2346,1925,801,131,3608,536,384,291,328,1
318,630,835,2421,1970,806,89,3896,601,522,267,484,1
279,589,864,2373,1937,853,75,3923,609,643,267,636,1
405,604,771,2385,1924,1018,142,3956,667,636,325,721,1
374,630,622,2395,1920,773,156,3552,730,589,290,696,1
422,749,837,2444,1993,847,145,3838,677,627,292,679,1
481,752,879,2426,1905,919,82,3927,709,697,286,733,1
423,693,822,2421,1897,937,115,3877,578,570,370,814,1
592,912,518,2448,1906,745,103,3701,698,543,358,583,1
790,1087,656,2476,2017,947,105,3886,614,577,298,540,1
763,1089,652,2499,1940,858,86,3951,678,659,298,725,1
786,1120,797,2470,1891,946,117,3896,631,589,318,773,1
976,1106,793,2498,1960,685,133,2274,730,562,323,742,1
976,1107,528,2542,1672,647,66,3555,640,449,291,400,1
1251,1335,480,2605,1849,910,56,3858,655,459,395,473,1
1079,1296,624,2559,1827,866,109,3920,698,583,239,760,1
917,1050,534,2576,1838,987,94,3952,698,529,237,786,1
686,993,437,2479,1923,949,133,3850,633,455,295,826,1
769,1151,123,2544,1949,673,110,2016,706,481,276,482,1
922,1176,100,2605,1969,935,40,3891,703,488,270,445,1
877,1057,15,2544,1944,907,53,3896,740,630,270,676,1
965,1120,121,2580,1964,979,52,3973,751,594,226,850,1
859,880,144,2527,1904,975,64,3898,612,511,232,771,1
1039,1163,48,2575,1946,764,96,3870,664,467,245,432,1
1280,1359,0,2657,1910,859,26,3891,653,497,251,428,1
1287,971,0,2660,1731,890,8,3977,600,597,250,514,1
1429,1178,0,2545,1928,1061,69,3969,625,545,239,710,1
1394,1347,0,2383,1944,1012,121,3931,739,526,226,537,1
1616,1583,0,2482,1973,882,92,3914,464,613,258,516,1
1273,1595,528,2176,1977,981,86,3934,581,664,247,536,1
1355,1581,2,2271,1971,1017,144,3690,577,545,273,739,1
1439,1732,16,2288,2020,966,128,3748,726,534,236,484,1
1488,1755,0,2437,2073,1171,85,3936,618,632,352,497,1
1051,1697,0,2203,2066,1137,120,3946,705,712,195,613,1
527,1424,0,2110,2115,1189,140,3901,752,668,230,611,1
561,1499,0,2063,2135,861,149,3010,594,554,268,297,1
667,1366,0,2198,2164,1069,92,3915,554,586,237,345,1
689,1077,29,2250,1952,1059,56,3970,531,696,162,537,1
1591,1477,0,2443,1729,861,109,3906,413,666,197,336,1
1993,1841,0,2448,1952,1077,47,3891,549,697,233,407,1
1683,1602,0,2434,1912,1142,101,3913,581,781,299,551,1
1463,1507,0,2534,2022,951,111,3864,628,714,320,403,1
1723,1708,0,2538,2013,992,86,3868,628,752,244,415,1
842,1299,0,2672,2072,1010,115,3914,646,812,325,622,1
0,493,0,2352,1954,1019,79,3910,542,741,226,408,1
0,194,0,1682,2028,1065,165,4011,819,596,302,435,1
0,0,133,131,1621,1635,368,4029,755,649,931,820,1
217,0,1060,111,1315,996,330,4025,1152,683,1386,1072,1
1222,592,1371,348,1736,1192,274,4020,1125,694,1470,787,1
1281,623,1909,435,1898,852,246,4011,1042,639,1287,894,1
1162,640,1851,576,1830,951,253,4020,1154,668,1301,940,1
1289,781,2000,620,1846,911,255,4020,1207,657,1228,941,1
1338,831,1969,533,1840,1004,261,4009,1223,667,1192,976,1
1310,792,1969,365,1845,976,250,4010,1199,633,1051,1060,1
1346,688,1968,705,1753,987,214,4001,1152,649,1102,985,1
1376,778,1902,491,1823,1079,226,4005,1252,666,1179,1054,1
1243,900,1991,279,1901,974,221,4001,1120,630,979,1056,1
689,883,1746,71,1903,1042,217,4015,884,682,720,1183,1
26,268,1753,1510,1778,946,169,4013,1037,686,879,1094,1
176,278,1854,1005,1639,904,157,4007,1109,676,1178,1096,1
836,431,1921,1527,1714,971,155,4016,1099,617,1206,1016,1
206,320,1872,1658,1736,889,211,4004,826,685,756,1170,1
357,167,1939,1665,1724,1008,196,4025,1118,700,1066,1120,1
495,69,1921,1706,1681,1005,198,4022,1142,711,1223,1047,1
906,463,1872,1546,1767,927,215,4023,1142,722,1172,1131,1
1135,528,1907,1574,1790,958,223,4024,1202,739,1184,1171,1
1264,599,1983,1593,1697,976,216,4012,1251,744,1199,1203,1
1009,391,1924,1393,1683,826,202,4019,1239,715,1116,1085,1
1081,503,2029,1579,1764,972,203,4005,1023,719,976,1082,1
1199,433,1952,1421,1676,1000,184,4013,1207,732,1199,1109,1
1363,556,1941,1391,1716,1030,189,4017,1238,733,1225,1158,1
1422,561,1963,1487,1726,1059,180,4021,1193,658,1156,1004,1
1433,641,2005,1519,1842,1038,226,4020,1016,661,1010,943,1
1419,778,2009,1466,1755,940,202,4013,919,697,837,1068,1
1340,631,2034,671,1766,1025,219,4022,1136,729,1137,998,1
1495,656,2032,1239,1780,1029,213,4010,1102,641,1144,900,1
1301,726,2129,1762,1776,986,205,4020,897,706,913,1038,1
1349,764,2182,1535,1720,948,178,4010,920,596,864,1022,1
1456,757,2094,955,1624,1012,189,4011,1102,644,1045,1087,1
1617,842,2107,1470,1759,1036,203,4019,1155,623,1141,1089,1
1680,931,2171,1450,1842,1080,220,4020,1091,628,1084,1051,1
1671,931,2208,1151,1837,1002,230,4020,1055,664,870,1156,1
1705,930,2222,1366,1791,1070,216,4020,1084,661,925,1184,1
1694,938,2192,1301,1763,1093,224,4010,1179,691,1052,1145,1
1781,1045,2193,1478,1829,1137,224,4010,1217,623,1084,1046,1
1774,1127,2182,1552,1879,1060,234,4004,1094,692,1071,1192,1
1776,1086,2238,1290,1861,1049,234,4017,1102,702,910,1227,1
1795,1097,2222,1373,1876,1085,236,4007,1148,680,932,1225,1
1757,1089,2194,1447,1876,1120,239,4017,1189,703,1010,1257,1
1811,1120,2214,1434,1890,1128,238,4016,1214,710,1045,1256,1
1827,1147,2192,1239,1868,1122,237,4013,1221,721,1054,1269,1
1819,1036,2209,1296,1809,1123,240,4018,1275,735,1103,931,1
1838,1094,2203,1291,1753,1080,237,4007,1242,747,1070,1037,1
1875,1163,2287,1392,1769,976,237,4018,1256,714,1083,1007,1
1751,1146,2388,1527,1833,959,210,3992,945,684,849,998,1
1407,1201,2383,1417,1717,1075,213,4006,983,609,764,1063,1
1103,1335,2446,0,1592,967,184,3982,1149,689,1077,980,1
1806,1450,2619,0,1653,1038,183,3977,1070,558,1100,857,1
1447,1290,2704,0,1662,902,190,4002,979,660,732,994,1
1315,1123,2640,103,1607,852,174,3989,1106,687,1082,1022,1
1783,1091,2638,0,1512,943,141,3994,1093,693,1127,1125,1
1703,1058,2714,0,1590,941,171,4011,1165,724,1169,1135,1
1760,1111,2673,0,1611,968,178,3996,1181,723,1172,1149,1
1872,1107,2687,0,1625,969,181,4006,1201,741,1171,1179,1
1845,1079,2689,0,1620,987,181,4006,1211,756,1178,1196,1
1862,1042,2694,0,1629,988,183,4006,1221,762,1178,1210,1
1878,1136,2687,0,1628,990,186,4007,1234,766,1190,1234,1
1967,1431,2727,0,1515,893,192,4009,1153,727,1163,1163,1
535,1205,2609,991,1513,662,293,4011,725,723,991,1108,1
247,986,2576,30,1478,725,233,4022,522,708,421,900,1
1099,1157,2576,0,1441,726,204,4012,647,710,472,1092,1
1500,1361,2676,66,1508,825,183,3884,838,669,570,862,1
1647,1455,2713,149,1667,874,148,3892,659,734,401,1101,1
1698,1456,2749,0,1689,743,122,3885,752,541,324,930,1
1828,1446,2783,0,1647,827,130,3904,845,592,469,991,1
1767,1443,2783,0,1671,896,165,3901,792,696,420,1173,1
1902,1471,2794,0,1721,880,142,3874,725,643,323,942,1
1726,1326,2802,0,1736,858,155,3898,934,605,442,900,1
1823,1422,2742,0,1664,708,189,3922,851,667,519,935,1
1801,1491,2769,0,1560,622,199,3899,794,783,361,1131,1
1913,1535,2811,0,1688,720,138,3955,770,625,297,808,1
1718,1253,2850,0,1672,831,150,3873,937,522,427,810,1
1776,1179,2907,0,1660,839,163,3883,924,640,432,905,1
415,383,2647,160,1392,668,233,4010,821,760,322,993,1
862,0,2455,1786,1313,840,145,3989,666,750,379,1029,1
0,1,2544,812,1770,952,235,4030,585,715,273,1140,1
0,520,2458,612,1638,497,365,4025,771,775,397,1301,1
0,49,1865,478,1364,669,270,4023,608,871,780,1539,1
1488,0,2398,1421,1565,1003,202,4001,631,722,996,1260,1
1823,0,2527,1323,1524,1107,213,4011,824,529,969,1081,1
1809,0,2607,1375,1572,804,232,4001,852,644,960,1136,1
1879,0,2608,1530,1621,942,235,4011,779,608,880,989,1
1956,253,2627,1277,1606,679,229,4012,768,693,830,1029,1
1897,408,2630,1152,1656,655,221,4001,730,696,788,1119,1
1937,239,2628,1235,1621,777,207,4003,764,747,871,1193,1
2002,75,2611,1455,1505,943,196,4004,766,760,999,1229,1
2083,48,2651,1499,1568,1027,212,4010,856,579,950,1180,1
2116,215,2640,1403,1584,852,237,4005,896,583,958,1094,1
2153,334,2671,1351,1616,812,239,4014,841,649,921,1171,1
2192,430,2663,1328,1639,932,235,4012,874,672,989,1231,1
2211,448,2649,1343,1633,929,242,4012,902,691,1015,1272,1
2226,353,2674,1362,1669,961,240,4017,880,695,1012,1273,1
2165,239,2671,1289,1674,1008,230,4002,833,709,898,1292,1
2187,369,2657,1159,1715,1087,233,4003,886,627,994,813,1
2221,493,2663,1141,1652,991,235,3988,901,701,1028,1040,1
2241,432,2691,1231,1628,861,245,4013,912,745,1054,1154,1
2203,149,2672,1211,1617,1027,258,4005,912,747,1078,1197,1
2261,304,2691,1314,1636,1062,260,4006,942,759,1080,1194,1
2258,428,2676,1219,1663,1057,261,4006,946,767,1106,1232,1
2289,538,2683,1258,1663,1082,261,4013,966,774,1127,1253,1
2279,432,2679,1314,1667,1106,265,4004,967,780,1133,1269,1
2285,373,2689,1344,1670,1116,262,4009,955,796,1131,1279,1
2307,384,2702,1360,1661,1137,258,4021,971,806,1147,1284,1
2271,265,2685,1356,1598,1150,252,4005,950,805,1171,1291,1
2313,447,2672,1332,1626,1130,259,4010,947,729,1097,1152,1
2290,454,2704,1163,1640,1009,260,3998,903,766,1029,1239,1
2305,361,2711,1190,1619,1007,261,4017,924,792,1083,1143,1
2325,259,2704,1281,1526,1108,261,4012,959,788,1064,1228,1
2335,411,2688,1294,1484,1074,260,4010,975,799,1030,1271,1
2349,562,2685,1198,1497,1026,260,4002,995,811,1081,1297,1
2347,301,2672,1221,1545,1099,212,3991,964,786,1040,1232,1
2286,132,2661,1385,1596,1076,200,3981,950,553,1110,1277,1
2301,0,2686,1229,1659,1172,199,3956,934,412,1079,1224,1
2306,91,2640,993,1698,1172,196,3926,982,373,1045,1179,1
2215,112,2611,1648,1541,884,244,3986,959,431,913,1251,1
2359,174,2445,1739,1524,1065,236,3985,957,472,1041,1304,1
2289,196,2549,2096,1557,1054,267,3975,1003,434,1087,1175,1
2265,387,2639,2241,1381,762,265,3959,1020,392,1121,1057,1
2384,486,2579,1824,1471,962,268,3943,1015,425,1116,1161,1
2249,490,2682,1965,1428,710,257,3981,1046,393,1144,1097,1
2379,625,2573,1753,1450,763,254,3984,1013,435,1086,1033,1
2387,846,2624,1136,1420,623,242,4010,779,462,768,958,1
2416,807,2611,1355,1415,753,236,4000,796,519,757,1069,1
2454,495,2591,1610,1365,813,235,4003,856,478,915,1148,1
2487,555,2604,1328,1457,980,239,3961,946,288,998,800,1
2435,668,2658,1213,1403,697,215,4007,756,393,776,960,1
2460,786,2659,1170,1489,805,228,3991,778,503,678,1083,1
2487,731,2630,1369,1544,896,235,4013,844,504,795,1119,1
2514,648,2603,1458,1470,1000,231,3990,878,520,885,1103,1
2435,487,2711,961,1758,883,256,3999,901,460,920,1154,1
2529,186,55,2177,1395,1199,218,3977,856,574,904,1095,1
1904,0,0,2511,1304,1366,216,3987,848,546,911,1023,1
2256,0,0,2515,1358,1334,212,3974,889,592,876,1136,1
2250,0,0,2455,1408,1472,219,4023,895,612,893,1139,1
2318,0,0,2374,1598,1363,228,3948,883,634,870,1182,1
2064,0,0,2549,1240,1588,191,3990,814,560,901,1061,1
1899,0,0,2612,1317,1831,197,3982,850,598,976,1080,1
1615,0,0,2678,1476,1822,178,3954,864,627,1002,1101,1
1679,0,0,2679,1354,1871,207,3973,875,689,993,1144,1
2160,0,0,2613,1558,1138,197,3921,928,530,898,787,1
354,0,0,2661,1355,1341,203,3944,926,560,1001,1037,1
1083,0,0,2695,1370,1465,216,3973,967,620,1014,1150,1
1195,0,0,2687,1544,1463,223,3997,931,715,832,1257,1
1234,0,0,2640,1285,1658,176,4015,845,725,756,1085,1
1123,0,0,2774,1290,1675,163,4030,806,792,727,1143,1
1175,0,0,2734,1331,1587,209,3959,871,699,805,1180,1
1235,0,0,2797,1489,1657,221,4016,896,792,802,1192,1
0,0,0,2768,1605,1128,242,3987,948,603,865,1154,1
581,0,0,2647,1615,1241,237,4005,964,634,884,1199,1
1147,0,962,2638,1657,1008,261,3945,989,573,912,1271,1
949,0,432,2298,1728,1264,256,3969,1020,623,922,1201,1
943,0,0,2145,1582,1135,231,4009,1045,495,887,1195,1
1131,239,361,1745,1766,761,254,3982,1075,446,897,726,1
1478,877,1095,1360,1847,866,250,3994,1032,466,917,985,1
1491,571,752,1647,1803,1001,254,4002,1076,449,898,1086,1
1424,676,688,1565,1838,886,259,3987,1098,422,924,976,1
1402,852,1007,1638,1820,912,238,4011,903,442,812,907,1
1791,875,951,1577,1635,1006,341,4020,721,479,648,892,1
1817,855,934,1722,1740,1068,221,4006,792,554,924,1029,1
1763,628,1008,1693,1665,1114,213,4017,908,570,990,980,1
1754,659,1019,1645,1715,1074,237,4001,985,554,1034,1097,1
1754,1072,1143,1746,1702,776,206,3984,972,520,905,1164,1
1698,1022,1124,1737,1748,803,219,3988,979,552,986,1075,1
1657,666,20,1786,1654,904,212,4003,953,612,1047,1130,1
1682,534,752,1846,1668,1073,228,4001,1027,548,1070,1082,1
1785,736,732,1840,1708,1102,236,3995,1050,590,1062,1151,1
1766,887,1022,1585,1701,708,249,3997,1065,642,1054,1148,1
1669,1011,1218,1697,1716,815,252,3990,1024,626,1002,1192,1
1671,827,1243,1589,1706,940,242,3995,1004,631,1057,1245,1
1666,650,1127,1774,1716,1026,256,4001,1044,604,1118,1201,1
1634,681,885,1791,1749,981,259,3986,1095,655,1112,1084,1
1647,1009,1111,1148,1804,730,255,3998,1062,672,1066,1155,1
1712,1133,1047,897,1764,826,258,3986,1098,607,1114,1208,1
1614,705,688,1323,1737,826,251,4002,1073,601,1155,1165,1
1680,660,702,1650,1753,1025,253,3994,1112,587,1196,1167,1
1759,793,761,1634,1752,1056,256,4003,1116,636,1115,1162,1
1776,834,843,1680,1767,1052,259,4003,1131,665,1133,1199,1
1803,938,912,1770,1732,957,259,3992,1133,679,1138,1216,1
1759,910,1104,1286,1795,1045,263,4004,1146,694,1154,1243,1
1209,687,645,1630,1737,861,254,4000,1159,729,1182,1280,1
1518,768,961,1843,1704,982,232,4006,1144,739,1152,1292,1
1616,751,850,1863,1703,978,231,3997,1148,741,1158,1295,1
1636,833,878,1911,1710,1007,237,3995,1152,750,1169,1303,1
1680,822,818,1918,1715,1031,238,4004,1159,763,1181,1312,1
1679,857,807,1962,1720,1049,238,4005,1160,770,1179,1313,1
1678,850,848,1987,1717,1066,238,4000,1160,774,1187,1329,1
1702,835,789,2011,1703,1069,241,4007,1167,778,1192,1333,1
1661,772,831,2043,1696,887,242,3995,1163,782,1182,1338,1
1737,903,971,2071,1735,897,243,4007,1195,790,1197,1346,1
1712,944,941,2017,1734,943,245,3997,1203,787,1201,1342,1
1773,976,916,2224,1715,864,244,3998,1206,799,1205,1352,1
1743,752,1046,2133,1727,932,246,3992,1206,791,1202,1347,1
1628,1127,1200,1783,1771,626,228,3978,1126,637,1049,1110,1
1702,896,1230,2031,1739,849,229,3980,1103,639,1111,1229,1
1671,789,1168,1973,1729,885,204,3991,1141,611,1144,1226,1
1644,727,1098,2010,1718,936,212,4006,1152,631,1166,1280,1
1674,769,1172,2054,1733,976,217,4006,1163,652,1171,1304,1
1687,910,1123,2053,1723,994,226,3995,1165,667,1171,1315,1
1663,929,1125,2033,1728,998,227,3995,1169,678,1179,1329,1
1285,801,1043,677,1796,922,256,4004,1155,673,1198,1294,1
1362,396,1266,1351,1632,1072,229,3989,1161,604,1231,1266,1
1523,473,934,1684,1597,978,239,3988,1095,629,1027,1185,1
1454,576,1210,1643,1679,894,259,3982,1102,696,1019,1304,1
1366,659,1301,1421,1800,987,265,3998,1112,609,1072,851,1
1552,785,1415,1639,1675,647,225,3991,1086,623,1059,1134,1
1632,890,1319,1546,1712,905,252,3986,1093,654,1073,1232,1
1658,892,1328,1635,1719,936,256,3996,1118,694,1091,1287,1
1328,508,1362,1626,1702,965,235,4000,1053,718,1078,1206,1
1495,523,1308,1791,1674,1024,246,4007,1135,659,1099,1192,1
1492,768,1415,1899,1715,756,264,4000,1125,734,1034,1256,1
1488,706,1392,1710,1777,915,265,4002,1112,751,1069,1254,1
1488,718,1403,1840,1749,988,270,4002,1174,764,1117,1357,1
870,301,1100,1635,1695,887,266,3996,1172,777,1129,1386,1
602,111,1370,1905,1726,950,233,3997,1188,692,1132,1237,1
1005,207,1584,1585,1727,1083,234,3999,1187,739,1134,1288,1
1645,487,1728,1143,1722,1105,247,3990,1215,741,1147,1330,1
1607,718,2040,1291,1661,1086,260,4003,1194,735,1145,1347,1
1615,747,2047,1597,1786,1126,297,4012,647,433,635,1384,1
1639,526,1323,0,1835,1125,308,4026,546,487,380,1523,1
531,90,1600,0,2189,2033,242,4000,758,341,539,223,1
0,0,0,0,1935,2737,104,3917,866,256,754,0,1
0,0,0,0,1832,2082,237,3803,986,349,258,320,1
0,0,0,0,1658,1374,149,3994,725,480,234,254,1
0,0,0,0,1288,1409,187,4027,658,622,301,490,1
0,0,0,0,1313,1286,196,4019,646,625,247,436,1
0,0,0,0,1428,1304,200,4028,691,618,316,580,1
0,0,0,0,872,1287,241,4040,551,757,396,647,1
0,0,0,0,957,1365,247,4038,694,740,380,609,1
0,0,0,0,855,1434,218,4042,583,756,347,571,1
0,0,0,0,955,2026,57,4020,373,800,276,443,1
0,0,0,258,1314,2453,11,3752,451,588,256,395,1
187,0,0,30,1415,2088,11,3879,375,611,347,459,1
0,0,0,1136,1485,2068,34,3937,544,582,271,564,1
243,0,0,963,1354,1878,15,3982,478,680,278,679,4
0,0,0,429,1468,1863,23,3985,511,661,180,672,4
122,0,0,1102,1418,1862,13,3921,581,703,262,700,4
192,0,0,1056,1445,1941,21,3915,630,705,294,749,4
270,0,0,961,1452,1938,21,3886,641,716,312,770,4
325,0,0,941,1473,1956,21,3824,651,720,281,787,4
335,0,0,986,1434,1943,22,3856,660,717,294,796,4
336,0,0,1079,1336,1823,16,3778,630,730,279,828,4
0,0,0,391,1422,1912,7,3902,609,738,377,790,4
316,0,0,914,1377,1791,20,3986,645,747,278,656,4
291,0,0,409,1373,1875,20,3988,686,672,321,629,4
2,0,0,0,1453,1959,37,3989,721,655,385,609,4
0,0,0,0,1391,1993,35,3947,742,658,408,520,4
0,0,0,0,1472,2027,35,3939,769,654,420,552,4
7,0,0,0,1481,2036,33,3968,772,667,427,613,4
226,0,0,0,1447,2014,20,3921,771,681,425,646,4
23,0,0,0,1515,2059,35,3934,795,681,437,648,4
125,0,0,0,1482,2066,20,3966,789,683,435,615,4
176,0,0,0,1499,2049,24,3931,799,687,432,663,4
286,0,0,0,1504,2056,25,3930,802,691,430,690,4
317,0,0,0,1472,2054,25,3937,801,702,434,708,4
342,0,0,0,1476,2010,26,3956,798,727,401,701,4
383,0,0,0,1471,2001,26,3951,797,702,384,653,4
399,0,0,0,1474,2024,26,3907,802,705,398,712,4
374,0,0,0,1479,2030,26,3951,807,715,409,755,4
282,0,0,0,1395,2006,26,3926,807,724,411,770,4
331,0,0,0,1443,2034,26,3963,810,738,415,785,4
381,0,0,0,1460,2039,26,3965,797,743,418,797,4
400,0,0,0,1461,2039,26,3937,808,752,429,806,4
307,0,0,0,1452,2054,26,3936,798,755,433,813,4
357,0,0,0,1453,2048,25,3935,802,759,435,824,4
356,0,0,0,1459,2059,26,3970,797,772,418,827,4
85,0,0,0,1515,2061,35,3958,798,768,380,822,4
0,0,0,0,1504,2078,31,3935,770,761,390,617,4
0,0,0,0,1508,2082,31,3952,777,752,416,573,4
0,0,0,0,1523,2094,31,3951,801,747,416,541,4
0,0,0,0,1552,2094,33,3949,804,758,425,630,4
99,0,0,0,1588,2003,40,3945,821,764,319,644,4
320,0,0,0,1517,2040,24,3952,813,774,359,703,4
352,0,0,0,1531,2038,23,3959,809,773,359,717,4
381,0,0,0,1532,2051,24,3962,811,775,380,729,4
399,0,0,0,1533,2060,23,3976,823,783,387,750,4
418,0,0,0,1538,2059,24,3966,833,785,385,748,4
389,0,0,0,1549,2069,25,3961,837,790,384,759,4
414,0,0,0,1554,2071,25,3960,839,788,389,764,4
410,0,0,0,1548,2068,24,3976,847,789,386,777,4
442,0,0,0,1546,2084,24,3976,844,792,387,781,4
252,0,0,0,1469,2060,25,3946,839,788,353,779,4
422,0,0,0,1304,1877,3,3970,569,762,317,681,4
383,0,0,0,1390,1901,21,3856,689,646,363,421,4
449,0,0,0,1429,1941,20,3950,717,666,402,488,4
475,0,0,0,1444,1956,21,3946,738,679,421,542,4
491,0,0,0,1462,1971,21,3946,746,689,438,555,4
496,0,0,0,1468,1979,20,3940,761,692,463,564,4
511,0,0,0,1468,1987,21,3943,768,699,468,576,4
520,0,0,0,1467,1986,21,3933,775,698,473,564,4
411,0,0,0,1442,1991,20,3962,772,715,479,596,4
590,0,0,0,1328,1860,11,3956,755,721,428,595,4
534,0,0,0,1367,1916,10,3971,759,741,446,625,4
528,0,0,0,1411,1934,21,3960,769,740,454,567,4
582,0,0,0,1425,1953,23,3961,777,723,464,554,4
595,0,0,0,1440,1959,23,3961,777,722,464,559,4
643,0,0,0,1460,1947,25,3978,787,728,473,585,4
649,0,0,0,1466,1958,24,3969,797,729,475,582,4
659,0,0,0,1472,1968,24,3978,805,736,476,594,4
663,0,0,0,1473,1971,25,3968,804,733,480,586,4
634,0,0,0,1467,1975,24,3965,807,738,483,599,4
558,0,0,0,1468,1983,24,3966,808,741,486,594,4
576,0,0,0,1477,1991,23,3968,813,748,495,598,4
592,0,0,0,1474,1988,24,3956,822,742,491,600,4
622,0,0,0,1478,1991,24,3957,821,744,494,609,4
641,0,0,0,1486,2001,24,3968,829,750,495,622,4
619,0,0,0,1480,1998,23,3958,830,748,501,611,4
626,0,0,0,1485,2009,23,3969,831,750,499,622,4
630,0,0,0,1482,2003,24,3959,829,749,502,620,4
623,0,0,0,1492,2011,24,3967,836,751,507,619,4
607,0,0,0,1493,2007,24,3958,836,752,504,617,4
635,0,0,0,1497,2017,24,3975,842,755,505,628,4
603,0,0,0,1491,2018,24,3975,834,753,510,620,4
427,0,0,0,1323,1978,10,3968,784,776,485,645,4
805,0,0,0,1217,1858,3,3949,719,777,471,668,4
828,0,0,0,1225,1895,7,3941,680,781,482,692,4
865,0,0,0,1200,1898,0,3952,650,792,463,707,4
579,0,0,0,1369,1866,14,3907,675,776,486,712,4
640,0,0,0,1376,1883,16,3958,667,791,480,735,4
667,0,0,0,1442,1916,22,3984,687,796,493,743,4
651,0,0,0,1428,1939,20,3978,663,799,498,749,4
775,0,0,0,1083,1790,5,3865,543,700,361,526,4
1002,0,0,0,1153,1857,12,3973,598,603,409,466,4
